date,home_team,away_team,target,home_goals,away_goals,tournament_weight,is_neutral,home_matches_played,home_goals_for_avg,home_goals_against_avg,home_goal_diff_avg,home_win_pct,home_draw_pct,home_loss_pct,home_recent_form,away_matches_played,away_goals_for_avg,away_goals_against_avg,away_goal_diff_avg,away_win_pct,away_draw_pct,away_loss_pct,away_recent_form,home_elo,away_elo,elo_diff,goal_diff_strength,h2h_home_wins,h2h_away_wins,h2h_draws
2019-09-06,Bonaire,British Virgin Islands,0,4,2,2.0,false,4,0.7548777343477843,3.4050248246246975,-2.6501470902769135,0.3483761368953822,0.0,0.6516238631046178,0.6,5,1.2886576702071855,3.10906090420105,-1.8204032339938647,0.38612248718621356,0.200376911966968,0.4135006008468185,1.4,971,643,328,-0.8297438562830488,1,0,0
2019-09-06,Comoros,Togo,1,1,1,3.0,false,10,1.0814768489731899,1.6281208724323826,-0.5466440234591927,0.5554391178159065,0.09002987947378598,0.3545310027103076,1.2,7,0.8813356294157484,1.5601714677263419,-0.6788358383105936,0.2731611859259029,0.407986488223501,0.318852325850596,1.0,1125,1344,-219,0.13219181485140086,0,0,0
2019-09-06,Gambia,Angola,2,0,1,3.0,false,7,1.138420573923414,0.678870057061209,0.45955051686220494,0.12067596895151181,0.45526272413008745,0.4240613069184007,1.0,10,0.9661314463081413,0.5399493011518062,0.42618214515633507,0.36558352688355755,0.3600212541590295,0.2743952189574129,1.0,1351,1361,-10,0.03336837170586987,0,0,0
2019-09-07,Libya,Niger,0,2,0,1.0,false,6,1.0786124346502852,1.7128532449095124,-0.6342408102592271,0.12028985157472642,0.09637762046840188,0.7833325279568717,0.6,7,1.0703497083594151,1.937315847154439,-0.8669661387950237,0.3623120069367782,0.3501843779852614,0.28750361507796035,1.4,1450,1320,130,0.23272532853579664,0,0,0
2019-09-07,Kosovo,Czech Republic,0,2,1,2.5,false,10,2.088440172788161,1.0963124999555305,0.9921276728326306,0.17812327456266314,0.5792499254637058,0.2426267999736311,1.2,10,1.315013302129472,1.8447705748823122,-0.5297572727528402,0.6474637988382399,0.0,0.35253620116176,2.4,1543,1737,-194,1.5218849455854708,0,0,0
2019-09-07,England,Bulgaria,0,4,0,2.5,false,10,2.0361500494140765,1.0004387474659504,1.035711301948126,0.33116918834674697,0.24323959523538033,0.42559121641787256,1.4,10,1.2147851278201471,1.4506391080638923,-0.2358539802437452,0.37934511856446734,0.3954295494753753,0.22522533196015715,1.2,1939,1579,360,1.2715652821918713,0,0,0
2019-09-07,Lithuania,Ukraine,2,0,3,2.5,false,10,0.6760317927769611,2.353115013249697,-1.6770832204727362,0.5355654898839834,0.25661263758589437,0.20782187253012213,2.2,10,1.6758137065693341,0.557771512695711,1.1180421938736231,0.5358357908964485,0.3008362817295564,0.16332792737399532,1.6,1323,1825,-502,-2.7951254143463595,0,0,0
2019-09-07,Serbia,Portugal,2,2,4,2.5,false,10,1.5491359954845367,1.6052127423383526,-0.056076746853815744,0.45779751071394886,0.42721484727357256,0.11498764201247863,2.2,10,1.401263302289324,0.6232987413931914,0.7779645608961324,0.4164899129554369,0.45706687036403454,0.12644321668052844,1.8,1800,1981,-181,-0.8340413077499481,0,0,1
2019-09-07,Iceland,Moldova,0,3,0,2.5,false,10,1.1689279195695415,1.539967992570644,-0.3710400730011025,0.5376465270764013,0.31796508999792633,0.1443883829256725,2.0,10,0.48863382937367117,1.8050812147396276,-1.3164473853659566,0.5787097420916649,0.20137866605003452,0.21991159185830056,2.4,1694,1303,391,0.9454073123648541,0,0,0
2019-09-07,France,Albania,0,4,1,2.5,false,10,2.045529109812355,0.8540158261688598,1.191513283643495,0.742066147576201,0.06333470889423869,0.19459914352956043,1.8,10,0.7176433830590815,1.078403964002316,-0.36076058094323443,0.620113175015559,0.06443699851073871,0.3154498264737023,1.8,2049,1503,546,1.5522738645867293,0,0,0
2019-09-07,Türkiye,Andorra,0,1,0,2.5,false,10,1.5172179310910334,0.5944251766079667,0.9227927544830667,0.7129783656508513,0.12598628159888772,0.1610353527502609,3.0,10,0.1290644649023731,2.255073503335331,-2.126009038432958,0.269398375917366,0.24616775793192913,0.48443386615070455,0.8,1759,1065,694,3.0488017929160245,0,0,0
2019-09-07,Canada,Cuba,0,6,0,2.0,false,9,3.3128258490856046,1.3157371075476143,1.99708874153799,0.9078435876683791,0.0,0.0921564123316208,3.0,10,1.1394486318151456,3.5067477400413005,-2.367299108226155,0.7027599738539928,0.041845506093963376,0.2553945200520438,2.4,1575,1274,301,4.364387849764145,1,0,0
2019-09-07,Curaçao,Haiti,0,1,0,2.0,false,10,1.414247703878414,0.754915512859291,0.659332191019123,0.42214894148896187,0.2080416580862325,0.36980940042480553,1.4,10,1.386444178075942,1.1167650664712798,0.26967911160466224,0.7116353954188769,0.0,0.28836460458112334,1.8,1369,1589,-220,0.38965307941446076,0,0,0
2019-09-07,Montserrat,Dominican Republic,0,2,1,2.0,false,4,1.536745490120185,0.808329144730684,0.728416345389501,0.22262907943481838,0.0,0.7773709205651814,0.6,8,0.7261725069222409,1.774594483909184,-1.0484219769869432,0.5171639779324775,0.2954586333761909,0.18737738869133183,2.0,765,1224,-459,1.7768383223764441,0,0,0
2019-09-07,El Salvador,Saint Lucia,0,3,0,2.0,false,10,0.9243867083277061,0.9163622877075798,0.008024420620126305,0.6525376755884819,0.12973438337840973,0.21772794103310822,2.0,4,1.8352007819692164,1.2079943542909204,0.627206427678296,0.3218452680995975,0.20016513331301947,0.477989598587383,0.8,1499,1093,406,-0.6191820070581697,0,0,0
2019-09-07,Guadeloupe,Sint Maarten,0,5,1,2.0,false,6,0.30465338111363294,1.8969322199170122,-1.5922788388033793,0.2036625983426464,0.1317515974419441,0.6645858042154092,0.8,7,1.2883689175180877,5.005431069659127,-3.7170621521410396,0.5369308068355814,0.33030121261528705,0.13276798054913166,2.0,1185,828,357,2.1247833133376606,0,0,0
2019-09-07,Botswana,Malawi,1,0,0,3.0,false,10,0.8039412451933124,1.354683029232505,-0.5507417840391926,0.30500047323260704,0.25577362953005633,0.43922589723733685,0.8,10,1.1451614393988243,0.7630108240904206,0.38215061530840366,0.19464346121007023,0.5775426189609106,0.22781391982901908,0.6,1315,1333,-18,-0.9328923993475963,0,0,1
2019-09-08,Kenya,Uganda,1,1,1,1.0,false,10,0.8835271722817837,1.3139856375820034,-0.4304584653002197,0.6419578682027568,0.1879988452632104,0.17004328653403267,2.0,10,0.5569773495636744,0.8028105813731063,-0.24583323180943192,0.1919962329192466,0.44479844234764493,0.36320532473310846,0.8,1383,1468,-85,-0.18462523349078777,0,0,0
2019-09-08,Switzerland,Gibraltar,0,4,0,2.5,false,10,1.4095178397542185,1.4218764739033016,-0.012358634149083026,0.3440847707604846,0.4578073893380803,0.19810783990143513,1.2,10,0.2545062545077037,3.099689423063464,-2.84518316855576,0.43488261998859934,0.0,0.5651173800114005,1.2,1896,1091,805,2.832824534406677,0,0,0
2019-09-08,Georgia,Denmark,1,0,0,2.5,false,10,1.4217308365813282,1.8391235225009637,-0.4173926859196355,0.5384382653461669,0.27900311269678135,0.18255862195705183,2.0,10,2.693403958381832,0.9692139996713703,1.7241899587104619,0.26295418096250595,0.5220489853527337,0.21499683368476044,1.2,1533,1892,-359,-2.1415826446300974,0,1,0
2019-09-08,Romania,Malta,0,1,0,2.5,false,10,1.8644113072196618,1.286582236024365,0.5778290711952967,0.2574934524686771,0.2682239298685688,0.4742826176627541,1.4,10,0.36177040173753666,2.472244329625246,-2.1104739278877096,0.5056030452118269,0.14578500704860234,0.3486119477395706,1.8,1739,1187,552,2.6883029990830063,1,0,0
2019-09-08,Spain,Faroe Islands,0,4,0,2.5,false,10,2.6620418216831627,0.9145542037899079,1.7474876178932548,0.47466534556541967,0.0,0.5253346544345802,1.2,10,0.47137304325908214,2.9924025791217344,-2.5210295358626524,0.29554504995109565,0.100028016925164,0.6044269331237404,1.2,2039,1221,818,4.268517153755907,1,0,0
2019-09-08,Sweden,Norway,1,1,1,2.5,false,10,1.875238930309175,1.2579694233362522,0.6172695069729229,0.535962242412799,0.24887149078447965,0.2151662668027211,2.0,10,1.696642458892107,1.1040539139763788,0.5925885449157282,0.46825573215636623,0.3551829140287014,0.17656135381493246,1.6,1830,1686,144,0.024680962057194722,0,0,1
2019-09-08,Armenia,Bosnia-Herzegovina,0,4,2,2.5,false,10,1.7460439919703452,1.9127572996276359,-0.16671330765729067,0.3310518058007194,0.0495542663365339,0.6193939278627468,1.2,10,1.4688792068856364,1.0401571737904403,0.4287220330951962,0.75768878243306,0.24231121756693993,0.0,2.6,1454,1745,-291,-0.5954353407524868,0,1,0
2019-09-08,Finland,Italy,2,1,2,2.5,false,10,1.1550480352845505,0.5729543782711038,0.5820936570134467,0.8088099268368149,0.0,0.1911900731631851,1.8,10,2.149250757364156,0.46085613343499077,1.6883946239291652,0.46966754332036176,0.1421645974666601,0.388167859212978,1.8,1686,1928,-242,-1.1063009669157184,0,1,0
2019-09-08,Greece,Liechtenstein,1,1,1,2.5,false,10,0.8422107422172939,1.6622185771600881,-0.8200078349427942,0.4948403268480027,0.11025488744349438,0.3949047857085029,1.4,10,0.2857869907313961,3.358236065501687,-3.072449074770291,0.6121214401229192,0.06145895304053178,0.3264196068365491,1.8,1565,1118,447,2.2524412398274967,1,0,0
2019-09-08,Panama,Bermuda,2,0,2,2.0,false,10,1.041207375862896,1.50614949442009,-0.4649421185571941,0.6213743571963496,0.18965143044267585,0.18897421236097475,1.8,10,1.5338401242986126,1.9455105289063344,-0.4116704046077217,0.7207297455787119,0.0,0.27927025442128794,2.4,1574,1246,328,-0.05327171394947239,1,0,0
2019-09-08,Belize,Grenada,2,1,2,2.0,false,10,0.8915119417447718,1.2354970344987513,-0.3439850927539794,0.7627982546747426,0.23720174532525742,0.0,2.6,8,1.4662343571364949,2.5799247613404908,-1.1136904042039961,0.6669638355313653,0.0,0.3330361644686347,1.8,1146,1132,14,0.7697053114500167,1,0,0
2019-09-08,Saint Kitts and Nevis,French Guiana,1,2,2,2.0,false,8,2.026520578366308,1.9717735122863664,0.054747066079941176,0.7745121852092324,0.0,0.22548781479076768,1.8,7,1.8926684256661124,1.4425441024383372,0.4501243232277752,0.7975586720440653,0.0,0.20244132795593472,1.8,1220,1311,-91,-0.395377257147834,0,0,0
2019-09-08,Saint Vincent and the Grenadines,Dominica,0,1,0,2.0,false,9,0.8943051731247965,0.8709003852314312,0.02340478789336524,0.48340030831572217,0.40882851590266484,0.10777117578161292,2.2,5,1.319363052559403,1.7260324847060364,-0.40666943214663354,0.32401413161866804,0.11333658887319666,0.5626492795081354,1.4,1141,1036,105,0.4300742200399988,0,0,0
2019-09-08,Suriname,Nicaragua,0,6,0,2.0,false,5,1.8254991634171336,0.7802609365618943,1.0452382268552394,0.5091161387034657,0.0946594491334772,0.3962244121630571,2.0,10,0.6570207132649849,2.3529894795867023,-1.6959687663217178,0.4247247606213769,0.22591011112746032,0.34936512825116295,2.0,1298,1222,76,2.741206993176957,0,0,0
2019-09-08,Saint Martin,United States Virgin Islands,2,1,2,2.0,false,8,1.3519023815014226,4.416133291274818,-3.064230909773395,0.7838791238794218,0.0,0.21612087612057806,2.4,5,0.3982784829743719,3.341929264806994,-2.943650781832622,0.1571976708912575,0.0,0.8428023291087425,0.6,778,724,54,-0.120580127940773,0,0,0
2019-09-08,Cayman Islands,Barbados,0,3,2,2.0,false,5,0.8351705465548197,1.5113735926823155,-0.6762030461274959,0.3324458796965505,0.164628375552235,0.5029257447512145,1.4,10,1.5303087840030625,1.0581655115653774,0.47214327243768506,0.5361766825527733,0.22819792938063357,0.23562538806659314,2.4,937,1137,-200,-1.148346318565181,0,0,0
2019-09-08,Equatorial Guinea,South Sudan,0,1,0,3.0,false,9,1.2302146639295226,1.2460678404030285,-0.015853176473505745,0.31957551026905096,0.38617722169738394,0.294247268033565,1.0,6,0.5854070074609974,2.3073158477739826,-1.7219088403129852,0.3213202475933581,0.35371285321608487,0.32496689919055693,1.4,1318,1032,286,1.7060556638394795,0,0,1
2019-09-08,Lesotho,Ethiopia,1,1,1,3.0,false,10,0.5962948924596216,0.9291066297730621,-0.33281173731344044,0.12309036823883245,0.6465024351825426,0.23040719657862488,0.8,5,0.1091322111832108,0.8701306255161307,-0.7609984143329199,0.13357037688257611,0.6862859812748281,0.18014364184259574,1.2,1307,1254,53,0.4281866770194795,0,0,1
2019-09-08,Sierra Leone,Liberia,0,1,0,3.0,false,3,0.7275471815439201,2.6822331957138017,-1.9546860141698816,0.8524450943144304,0.14755490568556964,0.0,1.4,10,1.1789061859879066,1.082376290433321,0.09652989555458583,0.6643976186759842,0.2709903458999652,0.06461203542405063,2.6,1331,1355,-24,-2.0512159097244673,0,1,1
2019-09-08,Tanzania,Burundi,1,1,1,3.0,false,10,0.833093584819183,1.6025669206523336,-0.7694733358331507,0.6052904529210992,0.25906546903401156,0.13564407804488948,1.6,10,0.7243732647766176,1.2482261586453587,-0.5238528938687411,0.39168369725396035,0.44866205272738735,0.15965425001865224,2.0,1320,1293,27,-0.24562044196440957,0,0,1
2019-09-09,Algeria,Benin,0,1,0,1.0,false,10,1.768296541161979,0.5035666581309569,1.2647298830310223,0.47444343672166295,0.19576624481347182,0.3297903184648652,1.4,10,1.1753392090233348,0.8878912769166828,0.2874479321066519,0.41518991062375343,0.435484967091939,0.14932512228430744,1.2,1703,1460,243,0.9772819509243704,1,1,0
2019-09-09,Iraq,Uzbekistan,1,0,0,1.0,false,10,0.8179302513535531,0.7568914647041837,0.06103878664936943,0.5013575411955323,0.32915138705672453,0.16949107174774306,1.6,10,1.2008864828324157,1.1633276765325167,0.037558806299899244,0.7948599289645752,0.14394817250198855,0.06119189853343622,2.6,1568,1587,-19,0.023479980349470186,0,0,0
2019-09-09,Wales,Belarus,0,1,0,1.0,false,10,0.9060289092822369,1.2414018941613871,-0.3353729848791502,0.7952409983504277,0.0,0.20475900164957223,3.0,10,0.7235817082531644,1.460105230634901,-0.7365235223817366,0.2956834123639053,0.09041463076844682,0.6139019568676478,1.2,1749,1522,227,0.4011505375025864,0,0,0
2019-09-09,Northern Ireland,Germany,2,0,2,2.5,false,10,1.2440546121701404,0.5950950541722564,0.6489595579978841,0.5709856321883456,0.07200237259488061,0.35701199521677385,1.8,10,2.5902698992792415,1.7418762773082161,0.8483936219710254,0.3618469547078335,0.1780574617204175,0.4600955835717491,0.8,1680,1932,-252,-0.19943406397314134,0,0,0
2019-09-09,Estonia,Netherlands,2,0,4,2.5,false,10,0.7732209696261211,2.5575317277070653,-1.784310758080944,0.41007040132307093,0.13543476404481256,0.45449483463211654,1.2,10,2.3749729699862474,1.3262022654510135,1.048770704535234,0.4140275736466148,0.12833579497966946,0.45763663137371574,1.2,1436,2016,-580,-2.833081462616178,0,0,0
2019-09-09,Azerbaijan,Croatia,1,1,1,2.5,false,10,0.9938762122147858,2.2955716064890543,-1.3016953942742684,0.47039690863465117,0.17231508314351926,0.3572880082218296,1.4,10,1.9338510666934712,1.4161945601546333,0.5176565065388379,0.5918343890883908,0.06284698684761665,0.3453186240639925,1.8,1363,1920,-557,-1.8193519008131063,0,1,0
2019-09-09,Hungary,Slovakia,2,1,2,2.5,false,10,1.48066854227899,1.1277518133240465,0.35291672895494347,0.8255338008475851,0.05133017924198657,0.12313601991042822,2.4,10,1.8355503445985353,1.6402073021237866,0.19534304247474857,0.532193440678604,0.06294797868895884,0.4048585806324372,1.8,1659,1727,-68,0.1575736864801949,0,1,0
2019-09-09,Poland,Austria,1,0,0,2.5,false,10,1.2497556856615795,0.8562850675273763,0.39347061813420325,0.41998368811852965,0.13259322758997208,0.4474230842914984,1.8,10,2.085620499457063,0.9493619692737152,1.1362585301833479,0.5977280559883951,0.0746093664553554,0.3276625775562494,1.8,1762,1739,23,-0.7427879120491446,1,0,0
2019-09-09,Slovenia,Israel,0,3,2,2.5,false,10,1.4822558010565925,0.697371901925924,0.7848838991306686,0.4878723131557305,0.3961304797920556,0.11599720705221393,1.6,10,1.9333906655756352,1.624274706482371,0.3091159590932641,0.5875212188319825,0.2959629323702934,0.11651584879772416,1.6,1613,1587,26,0.47576794003740447,0,0,1
2019-09-09,Latvia,North Macedonia,2,0,2,2.5,false,10,0.18560007563031555,3.4101185637221105,-3.2245184880917948,0.48673814806618015,0.15558223301728263,0.35767961891653727,1.8,10,1.3373918923586707,1.5107414629138307,-0.17334957055516007,0.28813066897062317,0.3274879847517731,0.3843813462776037,1.0,1247,1506,-259,-3.0511689175366348,0,1,0
2019-09-09,Scotland,Belgium,2,0,4,2.5,false,10,1.2818415880136227,1.879446385448442,-0.5976047974348195,0.5794816083958076,0.0,0.42051839160419235,1.8,10,2.630444542471788,0.6895704032159712,1.9408741392558169,0.6508966967742604,0.0757551496531537,0.27334815357258585,1.8,1644,2048,-404,-2.5384789366906366,0,2,0
2019-09-09,Russia,Kazakhstan,0,1,0,2.5,false,10,2.1721039168139233,1.0817947883629637,1.0903091284509596,0.6219372296019302,0.06617623541143827,0.3118865349866315,1.8,10,1.2848467247842728,1.4995398331622858,-0.21469310837801292,0.5833124947505811,0.2935501604894074,0.12313734476001176,2.0,1784,1391,393,1.3050022368289724,1,0,0
2019-09-09,San Marino,Cyprus,2,0,4,2.5,false,10,0.0,4.185280266010737,-4.185280266010737,0.47083818867160615,0.0,0.5291618113283939,1.8,10,0.904383604249451,1.366253636576452,-0.4618700323270009,0.4842878245088931,0.3060909458262312,0.20962122966487576,2.0,830,1398,-568,-3.723410233683736,0,1,0
2019-09-09,Trinidad and Tobago,Martinique,1,2,2,2.0,false,10,0.3320072743424914,1.642707492215039,-1.3107002178725478,0.6149250123485361,0.38507498765146386,0.0,2.2,10,1.6183160507660022,1.6007860969138827,0.017529953852119574,0.286260468808685,0.22943463467120517,0.4843048965201098,0.8,1379,1446,-67,-1.3282301717246674,0,0,2
2019-09-09,Antigua and Barbuda,Aruba,0,2,1,2.0,false,9,1.6023657390451098,3.678921178254756,-2.0765554392096464,0.8099288276591855,0.0404119690029861,0.14965920333782842,2.4,5,0.7702949839520739,1.3803431712567662,-0.6100481873046923,0.32879722712024495,0.13552804242953467,0.5356747304502203,1.4,1171,912,259,-1.466507251904954,0,0,0
2019-09-09,Guyana,Jamaica,2,0,4,2.0,false,9,1.251638057846006,1.9360777354172807,-0.6844396775712746,0.504587742128913,0.15532292310384338,0.3400893347672438,1.4,10,1.5542619801937048,0.991421038026544,0.5628409421671607,0.6736101555954712,0.20821772959193163,0.1181721148125972,2.2,1191,1576,-385,-1.2472806197384352,0,0,0
2019-09-09,Bahamas,Bonaire,0,2,1,2.0,false,5,1.477184848400685,3.3718934883026863,-1.8947086399020012,0.7084840604088941,0.10501021481759622,0.18650572477350968,2.0,5,1.6511954318487156,3.016950504877564,-1.3657550730288486,0.5283576453878539,0.0,0.47164235461214615,1.2,850,979,-129,-0.5289535668731526,0,0,0
2019-09-10,Argentina,Mexico,0,4,0,1.0,false,10,1.2257132056183582,0.9601150029043181,0.2655982027140401,0.3060319614438361,0.2352912298027848,0.4586768087533792,1.4,10,2.7515562636560325,0.830924600546911,1.9206316631091216,0.37704627805637836,0.10418235025545489,0.5187713716881669,0.2,1927,1896,31,-1.6550334603950816,2,0,0
2019-09-10,Brazil,Peru,2,0,1,1.0,false,10,2.605688665277956,0.47775943486176936,2.1279292304161865,0.5880341150195639,0.34406317145154464,0.06790271352889155,2.2,10,0.7862123645270807,1.5637387892655965,-0.7775264247385157,0.3218451274094311,0.2030290888940279,0.47512578369654124,1.4,2122,1861,261,2.9054556551547024,2,0,0
2019-09-10,Colombia,Venezuela,1,0,0,1.0,false,10,1.6383680221520525,0.5390447819137524,1.0993232402383,0.41581759816483477,0.2891938294688727,0.29498857236629256,1.6,10,1.219995999042706,1.0544826044918472,0.16551339455085898,0.17660590592176864,0.4033205750364383,0.42007351904179324,0.4,2015,1797,218,0.933809845687441,1,0,0
2019-09-10,Ecuador,Bolivia,0,3,0,1.0,false,10,0.9336533121125952,1.4291807712404356,-0.49552745912784035,0.31792681212598267,0.29711708327389524,0.3849561046001222,1.4,10,0.4596160613669206,2.038179981028424,-1.5785639196615031,0.5556482148607462,0.16708487523051463,0.2772669099087391,1.8,1729,1597,132,1.0830364605336626,0,0,0
2019-09-10,Honduras,Chile,0,2,1,1.0,false,10,1.4369192604297714,2.0158161816850533,-0.5788969212552818,0.6256343776253588,0.2705976345355187,0.1037679878391223,2.4,10,0.9906754974776667,1.1094641192645314,-0.11878862178686468,0.26138358052584837,0.3294603643654314,0.4091560551087202,1.0,1587,1813,-226,-0.46010829946841714,0,1,0
2019-09-10,Ivory Coast,Tunisia,0,2,1,1.0,false,10,1.5036417523580583,0.850848952456275,0.6527927999017832,0.45025875130782395,0.11914121399611682,0.4306000346960591,0.8,10,1.0677739632980712,0.7107220102777199,0.3570519530203514,0.3105980300384549,0.37091110308182157,0.31849086687972344,1.4,1627,1606,21,0.29574084688143176,0,0,0
